X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
-0.770056928,7.954409851,5.001978759,2.310540832,0.923599517,8.813523206,10.47750582,-4.495433392,-4.571569195,5.052711798,-7.781111239,-2.179888335,-8.920432042,-2.065365317,-9.531213417,2
1.513427362,-11.74381415,-7.959848784,-4.027693587,-7.066660762,6.19408844,6.175445186,-2.452115877,-2.697163554,-6.770606816,-9.179382993,3.070135339,2.092425965,-10.11095584,0.301441703,1
2.032107583,-10.96464838,-7.709642146,-2.749358672,-7.982855355,4.21339749,6.223038602,-4.589385576,-2.68696549,-9.617241188,-6.726904093,4.138808944,1.499351549,-8.544164784,0.181201633,1
2.565369933,-10.86941047,-9.783782575,-5.186997395,-6.066668623,4.936247742,6.022029051,-3.324850178,-3.884566756,-8.145704967,-8.513258801,4.022634977,1.36937659,-8.250544298,-0.678060436,1
2.783203414,-7.785479324,-8.297679947,-4.174808447,-7.150392383,5.687284899,6.342825405,-1.077560117,-0.801929109,-6.73109461,-8.350791318,4.315023933,2.179050368,-8.421711678,-0.506458065,1
2.093911561,-12.09384899,-6.004359315,-3.130950938,-7.208361282,5.849943199,7.745935912,-2.738130185,-2.660216384,-9.081219454,-8.750155143,4.232161632,1.14132694,-10.50906378,-0.805424198,1
-6.593634984,-8.902500308,-1.197536944,4.588200913,-0.815667065,0.558048777,-10.84473287,-1.270856464,9.387104693,6.915361737,4.798960345,-8.593667897,7.034797635,6.387632731,-5.442505172,0
2.606858746,-8.680217793,-7.91978126,-3.832534939,-8.649683196,5.218458479,6.69917798,-3.67192432,-5.478429895,-7.623055882,-8.95242496,5.365608223,3.655759591,-9.922472958,-1.333119791,1
-3.035129362,6.07394301,4.951120301,3.503595624,0.894913306,9.336832626,9.670694792,-2.336087267,-5.514762069,5.865520014,-8.579581762,-1.531422532,-8.760456219,-2.263748025,-8.912427788,2
2.745239957,-8.90589211,-8.469743294,-3.58640374,-7.793249451,6.099568239,7.133385834,-3.387153638,-4.068526688,-7.232503277,-9.702477883,4.172130665,2.876984272,-8.164042715,0.313379392,1
-6.405530902,-8.457685113,-0.506891761,4.120366667,-3.092008745,-1.272851458,-9.159027851,0.161858041,9.979534575,6.088557264,4.968515432,-11.10906374,7.846943829,6.927435586,-6.151692385,0
-7.751785316,-10.0289047,0.099010063,5.286840218,-2.680192609,0.438563976,-9.941797003,-0.627558068,6.971008227,5.124485687,4.55358733,-6.348255019,8.221251017,8.28239115,-6.384755484,0
-5.126807384,-12.38806496,0.792306644,4.955386349,-0.701868176,-1.70474107,-11.26165306,-0.826273642,9.471393946,5.795807255,4.209993738,-9.764832723,8.935054468,8.002521538,-7.419317389,0
1.99795787,-10.60606366,-7.831975341,-6.034559735,-4.979239547,4.993694936,6.812982194,-1.512586696,-1.951468639,-7.315593656,-9.760358048,4.429259253,1.178797932,-7.378149135,-1.691370021,1
-0.82776784,6.607015231,4.885747489,0.603840753,1.40515906,10.45526071,9.361926485,-2.144080081,-4.963014841,5.257774453,-8.812087055,-3.639813689,-8.125939092,-4.908177951,-8.496849458,2
-5.703484819,-10.71814042,0.185166472,4.289092004,-1.901824324,-1.648904553,-7.976432446,-0.267884286,9.043009885,8.115523037,7.883622598,-6.017105107,6.879831092,5.810935523,-8.473682402,0
2.985125956,-9.670700005,-7.334865281,-1.673956758,-6.706600836,6.750557236,6.531670732,-2.210386644,-5.268469913,-8.744690395,-9.217792262,3.927747055,0.718649325,-8.495809251,-1.223992716,1
0.067267401,7.193605503,4.768068668,0.683965447,0.555227093,8.059271984,11.82547963,-2.740638469,-5.210730631,6.089788616,-8.520095685,-1.704584994,-8.188170153,-3.961585661,-9.926066519,2
5.043580375,-9.347756673,-8.278600751,-2.728162521,-6.714184182,4.419285083,7.856371554,-1.785979533,-4.269545541,-6.637432219,-7.71334144,4.146436228,0.86321692,-9.226185286,-0.137224498,1
-6.056303401,-9.935105995,0.361339805,4.582947138,-2.283664561,0.64200708,-10.36635598,0.199371022,8.930230402,8.065356466,3.022965187,-7.512226646,6.910782384,7.170096745,-5.433540074,0
0.864035724,-10.2576003,-8.720392569,-4.350943494,-6.791471265,7.02395141,5.858012197,-2.76711953,-2.85410237,-9.584943637,-9.661195958,3.152205461,2.242811622,-8.974265965,0.526155395,1
-2.921088358,7.146453313,4.093740738,1.772735278,1.015591631,10.36438469,10.52265014,-2.835797391,-5.247815747,7.319072333,-8.416330257,-3.004828159,-10.37449149,-4.690169837,-9.612475289,2
-6.409349721,-7.046353075,1.228752361,4.804981153,-0.877197616,0.040108392,-9.842546088,0.560771512,9.267363755,7.391408707,2.913668706,-7.802331043,8.559813492,7.636262461,-7.28572439,0
-8.561447525,-9.025440016,-1.855513024,2.607810133,-1.248821158,-0.489437347,-9.567821631,-0.279753167,9.672477393,6.901363005,5.111208826,-7.6277332,6.74941536,6.805595016,-7.313024253,0
-4.61657068,-9.42230164,-1.725951229,3.811554784,-0.22659399,-1.756851624,-11.85881286,-1.251332659,8.858970327,6.066265339,5.418002783,-8.312484627,9.096740011,6.428756893,-7.935818344,0
0.690849782,7.481899723,5.535827848,1.793974199,1.419903712,8.859014097,9.511458222,-4.214179329,-3.729621296,7.057513995,-6.519184805,-2.51043639,-10.72609255,-3.245917657,-7.953508999,2
2.870027006,-9.63600662,-8.806178374,-2.183975098,-6.968987563,3.787055642,6.304180779,-3.353508636,-3.449275852,-8.777644856,-9.259829706,4.464964181,3.521163128,-8.163435718,0.778800482,1
-1.436442792,7.640011277,5.665068422,1.625966268,2.099707502,10.42337234,10.48561916,-3.558654033,-4.735789705,8.302995048,-11.70741223,-1.585176731,-8.301889649,-3.953592943,-7.847356324,2
-5.493161476,-11.16160112,0.530260543,3.861264235,-2.641898402,-2.055219626,-10.91232509,0.050946911,7.930198999,7.62757895,4.267632466,-8.76222256,7.417015618,5.94258162,-7.557353975,0
-1.789556249,6.366080474,3.794310027,1.676106876,-0.642325014,10.44067043,9.293444264,-2.645324071,-5.801547101,5.571766242,-8.548511232,-2.358356368,-8.048114111,-4.636617217,-9.506962104,2
4.967913358,-8.387864883,-7.721803023,-3.363160999,-7.184252789,6.982931158,5.275532203,-3.125744837,-3.763019133,-7.838645678,-7.564351951,3.79590191,2.548171877,-8.404844058,-0.66497872,1
0.69013019,-8.683988515,-7.33168272,-2.165820082,-8.282252439,5.418863014,7.040233386,-1.981599757,-3.652762616,-7.132179811,-7.816702651,2.857450657,1.37527654,-9.967321273,0.398768601,1
-0.909369155,8.197059189,4.76657854,3.600522219,1.466169396,8.575684631,8.830580049,-4.289654436,-6.619600047,6.058349475,-8.52721155,-5.2241311,-9.590871177,-5.635494896,-10.0843858,2
-5.753966992,-8.670213885,-0.028775416,5.838480458,-2.936152802,-0.346304945,-10.53531188,-0.701085027,9.049973701,9.369043739,2.842160939,-6.9215934,8.005560349,6.36870712,-8.074695052,0
0.77390334,6.056275436,3.938130483,3.976156673,-0.285227661,8.455601608,8.536960411,-3.82839033,-5.389299348,7.518776752,-7.891402141,-2.973952511,-7.404197673,-3.490362358,-9.920615808,2
-1.199101413,7.675775211,3.424018378,1.096069634,1.157733674,7.858595187,8.984121601,-1.955542201,-6.42017672,5.71839819,-7.28685015,-3.806095143,-7.565201879,-3.990186865,-9.702396224,2
0.136914492,7.83274768,3.523995704,2.027237013,0.888502896,8.569398298,9.071707456,-1.251094154,-4.291608496,4.394785395,-9.03036621,-2.165079578,-7.998565604,-4.68670764,-8.989213624,2
-1.847869472,8.623188427,5.637822943,1.806948621,1.680697804,10.25879998,10.9748492,-0.790491578,-5.057652856,6.826081647,-7.176037294,-2.851831796,-7.463844164,-3.935691686,-7.232715918,2
-2.693494332,6.31637248,3.54966637,1.93302289,1.177787852,9.986129485,11.26704598,-2.007194351,-7.422221653,6.721584787,-6.740976126,-2.299363934,-11.88857044,-4.124118491,-8.839573731,2
-2.688534375,5.758237663,2.441588407,1.421601346,-1.815724312,8.050446315,9.929800725,-3.32036715,-6.372678037,5.01977079,-8.605985354,-1.318198632,-9.474605476,-3.173151609,-8.110115632,2
-0.775592003,7.306939127,5.403726162,1.611254381,1.35719409,12.01723914,10.63343701,-3.576566092,-6.108924475,5.987175077,-8.524557734,-2.783816067,-10.73780429,-4.980185679,-8.014841912,2
-5.501266643,-9.671003832,-1.625677109,5.08779275,-1.184810885,-0.813176227,-8.696440541,-0.999153,10.37326032,8.429995033,5.60016133,-7.295787383,6.944345127,7.733208984,-6.446387362,0
-1.289809924,5.40164857,6.019648204,3.01503436,-0.260691986,10.49501631,11.50671501,-2.750091522,-7.434382137,7.250790972,-9.804936539,-2.68721126,-7.873400901,-3.150491415,-9.678416845,2
2.256593487,-10.12515684,-7.215951537,-2.706198416,-5.041620863,5.386381544,7.150752808,-3.900113883,-2.545066234,-8.299061252,-7.476763487,3.188582639,1.620073295,-9.18433881,0.57003634,1
-7.45664279,-9.391426639,1.422588376,5.627227235,-2.400675815,0.182578665,-8.257106132,-1.071896831,10.47604124,7.53561012,4.50556557,-8.628237067,8.444216683,7.701551786,-6.338817941,0
-5.246955961,-10.35057889,0.96083004,5.47398052,-0.840444565,0.553234203,-9.659872867,1.39551926,8.285306319,8.140026859,4.691809326,-7.36485894,7.26445592,7.609986221,-5.95996806,0
2.150584491,-8.586337128,-8.288141333,-3.439794745,-6.168611428,3.009723298,6.978571558,-3.719738489,-3.563175123,-7.268012905,-6.602517135,5.686517573,1.744056575,-9.292807671,-2.488996983,1
-1.295784636,8.250761205,4.573559261,3.530259842,-0.225696539,9.607832708,9.659274551,-2.184897703,-4.373843849,5.949551606,-10.18236234,-3.964997757,-8.18065782,-4.25396808,-8.866423749,2
-2.960975177,7.503172568,3.270877734,2.582225848,1.942852289,7.598450403,7.807123939,-2.675564466,-4.308824723,6.969007904,-10.62796463,-1.226359211,-8.258143099,-2.245550668,-8.359559681,2
-1.040700454,8.705571148,4.070204096,2.226502425,1.054493431,10.19120338,7.28698911,-2.678466401,-5.175951007,6.576258142,-7.176890604,-2.65790831,-6.228184199,-5.372211513,-7.602374355,2
-6.505144612,-9.83407883,-0.126034598,5.297520116,-3.561805793,0.65307336,-10.0602169,0.858588643,9.964387844,8.596266865,5.981821866,-7.110945418,8.269344003,6.307497281,-7.212004808,0
-6.061712257,-9.517111747,-0.637838394,4.28102523,-1.389736546,-0.909788611,-8.84256399,0.325425114,9.028192767,6.196599146,5.821148277,-8.172388051,8.028395778,5.789467909,-5.757630597,0
-1.967550893,5.698578565,4.366682889,3.122787315,0.738395296,9.210598241,7.85097907,-2.851534905,-5.806034699,6.867151844,-8.762587697,-1.914565526,-7.217592299,-4.039818863,-8.531940592,2
2.442248102,-10.37547965,-8.364627722,-6.292581601,-6.831089295,6.504707865,5.924693167,-3.390227775,-2.648031741,-9.611776521,-8.950774955,4.175400786,1.162550675,-10.54088317,-2.765315639,1
-4.983125561,-7.070291491,-0.18458962,5.350348487,-3.277158419,-1.229029449,-10.11881575,-2.516773846,9.146676968,5.4404682,3.994697662,-6.166704771,8.174144206,7.509265961,-5.337993516,0
-6.33780313,-9.231978885,0.412527936,3.976713881,-1.905850543,0.123934448,-9.371229528,0.832752311,8.484722615,7.894139126,4.721629464,-8.300106012,7.684679643,7.159959383,-7.462698298,0
-7.331795718,-9.844098365,-0.839348323,3.711921512,-0.93270489,-0.542145879,-11.12078593,1.062962224,8.94568365,5.661315458,4.383170701,-6.752851175,7.482223649,7.57539056,-6.033376713,0
-0.84540696,6.846654562,4.840995085,1.224104419,-0.28984709,8.221473597,9.411592768,-0.69988282,-6.876479769,6.264698042,-7.899123116,-2.36666284,-8.829093311,-2.789803647,-9.004611821,2
3.134451711,-12.20083554,-5.687852497,-5.395840527,-9.159687858,5.014130857,6.965682346,-4.016372078,-3.045029452,-8.063499006,-9.12678472,5.722031967,2.253323679,-8.467097171,0.220053232,1
-4.309873032,7.956116946,5.644168968,3.665323105,0.046216142,8.841542385,10.93458988,-2.182884344,-3.612008391,5.248528571,-10.27754906,-1.732858517,-8.055248124,-4.295434758,-8.266804723,2
-5.778352125,-10.80751103,-0.001830112,4.284928495,-1.524127457,1.011653586,-9.206197728,0.799148536,9.875825252,7.62201013,5.256767161,-7.163519992,6.469968212,5.353217936,-5.405129243,0
-4.930873934,-8.24844488,-2.33932887,3.825292267,-0.537615073,-0.208856135,-8.287848726,-2.184881332,8.685048207,5.995952736,4.021522733,-7.348469492,7.499966405,6.293045049,-7.131739145,0
-3.160445611,7.332857039,5.085062667,2.215796467,1.494884114,7.86900185,9.871056734,-1.999177896,-5.763971812,6.515061539,-7.724679398,-2.836808077,-7.974040838,-5.546756276,-8.258088419,2
-1.403702715,8.262073427,5.372305362,2.877036171,0.184103483,9.464006673,9.162484206,-2.753537328,-6.294708698,4.654554005,-7.867899369,-3.451526458,-10.16073603,-3.252825302,-8.497219736,2
2.462356694,-7.95696614,-8.983861529,-2.906157334,-7.314618581,4.723568733,7.039016056,-4.329570506,-3.211983249,-7.040000923,-6.954667675,2.715297655,1.676498701,-9.350516712,-2.11717812,1
-1.091059667,6.993467095,4.280412702,1.752017112,2.274623403,8.730140858,9.531188391,-3.375829819,-5.527175817,6.961417046,-8.398786273,-2.380974478,-9.23795772,-3.487893683,-8.325074403,2
-1.433308744,7.256788819,4.782900868,0.106111713,-1.440112085,9.703368221,10.35246871,-4.374315027,-4.321780241,6.926406209,-5.930998821,-4.298032355,-7.311126984,-3.12630682,-7.004416553,2
2.587216124,-9.697626005,-7.329690484,-4.638678962,-6.866862421,7.999994623,5.469831019,-4.077433382,-3.533076378,-6.592944564,-8.078819541,5.27610115,1.35107208,-8.613061149,0.028033823,1
-5.247508767,-8.679659828,-0.483251537,3.198259576,-1.869803863,-0.563066411,-10.038588,1.187171698,8.818500771,6.982936177,4.856533694,-7.269762442,7.369000197,6.382636878,-7.080018677,0
-2.27545882,6.87578057,6.010343465,3.411421152,0.661761537,7.814061455,10.84711664,-4.250866651,-2.091731391,7.572177473,-9.085429728,-1.362055128,-8.293104264,-3.166358811,-6.87945353,2
-6.398173912,-8.459264495,-2.068020545,6.388603366,-1.719192023,-2.221004331,-9.692855195,0.45219116,8.149593704,6.842539965,4.191030806,-8.533722422,7.249500967,6.952586121,-7.329303923,0
3.391245903,-6.969474067,-5.57070135,-3.391031012,-8.836899776,5.875807336,7.147017155,-2.796878222,-3.669019883,-8.273041866,-8.685783555,4.032723085,2.839614885,-9.156668516,-1.062580853,1
-4.819416346,-10.91663186,-2.335899391,4.547685939,0.770108793,0.146237254,-9.229362502,-0.598598154,9.382545546,6.718248736,3.181690113,-8.301241516,7.822358517,7.967106902,-6.624055925,0
1.874612747,-10.65752383,-7.855837922,-3.809525102,-7.023091281,4.824500563,7.039486651,-2.475243898,-3.729832105,-7.602787385,-9.530203615,4.421125769,1.592375745,-8.730598153,-3.185753769,1
2.345821939,-9.527833949,-7.014357761,-3.780036514,-7.403610169,4.89043286,5.792857378,-1.960760218,-3.663710234,-6.668599586,-9.486350546,3.948966814,2.388656569,-9.219228907,-1.255264218,1
4.055767925,-8.227411263,-8.086465959,-4.838540777,-6.614138232,4.750427212,4.673949408,-1.382935416,-4.25425426,-8.279608098,-6.120775293,3.101280881,1.894690069,-9.640442224,0.163821534,1
-1.372188847,6.738263112,3.200650237,1.652894894,0.344697825,10.12312733,9.2150143,-1.388809505,-4.736814983,4.846026341,-8.748620825,-3.663136537,-8.439386577,-4.658737032,-7.55482563,2
-6.18144423,-8.925813576,-1.362430077,4.19195616,-1.806959572,-1.79509914,-10.05383639,-0.83619042,9.636184555,8.823081713,4.243219239,-7.373725074,9.233699715,8.529316187,-7.489850393,0
-5.990415509,-8.237562402,-2.232579675,4.465719935,-3.295141039,0.406453255,-10.22222757,0.676781505,8.110933203,8.520406926,3.530215219,-6.570231372,7.826005526,7.753644925,-7.604288766,0
2.022842678,-9.97373237,-8.442037067,-3.708646208,-5.916227083,4.962534623,6.967121467,-2.468156797,-3.340607784,-7.949363797,-8.140166052,5.465017589,2.217588332,-9.180452134,-0.0508911,1
-5.841645503,-8.809088137,1.148326519,5.907137592,-2.781860065,1.247652713,-10.35378072,-0.532547366,10.15297879,5.461595784,3.928041003,-8.343488127,7.716907762,5.43534213,-6.210892992,0
-1.727841113,4.47722645,4.603358996,3.124257813,0.805051702,10.25411836,12.20403471,-3.057947864,-4.789150226,5.319692943,-8.483286767,-2.7581382,-6.426141717,-3.641496556,-9.466030373,2
-1.533429252,5.929101827,3.384102093,1.70330644,3.11733691,8.926347755,8.226116528,-4.486433648,-4.558887128,5.927987852,-7.369492951,-2.803557393,-7.216012809,-2.420771613,-7.913917784,2
-2.911056959,8.735204434,3.748947686,1.889519714,0.40086666,8.840844238,8.403940311,-3.278017893,-5.021098956,5.96811999,-8.83276157,-2.615123199,-8.601965825,-3.155485043,-8.491321085,2
-6.913930571,-9.792331425,-0.501197647,5.775819897,-1.826622351,0.536577567,-8.981528544,-2.838661574,9.143399153,9.314450157,4.965211932,-9.421093493,7.962802959,7.791813129,-7.454614316,0
1.948277075,-10.31273467,-4.399027502,-5.102817776,-6.161554593,6.521682222,6.427363756,-4.015825815,-3.904833566,-8.698542256,-8.010078802,3.750013888,1.784986291,-9.428275374,-0.065926723,1
-6.562249321,-8.583790394,0.274798518,4.01455018,-2.887062361,-0.485270222,-7.995082365,1.791539192,9.651080116,7.875790431,4.493605551,-7.576807227,7.830710662,8.937782936,-7.287528972,0
-6.635164931,-11.98405737,-0.860190225,5.471266894,-0.9874555,-0.494460134,-9.348098657,0.267198063,9.133165798,7.895585549,4.060422277,-7.485637765,8.641090368,7.253304112,-7.365949708,0
1.131925336,-12.05396651,-6.895067659,-4.107369943,-5.514886207,4.929639852,7.372232327,-2.362774665,-3.070209171,-9.795450435,-9.179235827,2.755073818,3.679802047,-9.485652331,-0.974163448,1
2.985822955,-9.101385613,-7.731595594,-3.644907861,-6.792059336,7.021594503,6.020573182,-2.866781828,-2.895354118,-6.857855763,-8.425686754,3.116632858,2.066364195,-9.741316679,-0.546080137,1
4.217887791,-11.21548602,-7.817340652,-2.52074782,-7.251139291,5.666198018,7.010391458,-4.422753198,-3.539316422,-9.673506984,-7.587733081,5.323894298,0.396847512,-8.486797628,-2.00844665,1
-2.70627629,7.663297499,5.196803849,1.531761761,1.832717151,8.969149555,10.26323946,-3.319256961,-4.716401942,5.490026304,-7.219180689,-2.259061742,-9.236095114,-2.746560271,-6.998246047,2
-1.898168407,5.407266815,3.457732385,2.798079337,0.711934004,8.372568469,9.020355715,-2.208492285,-4.988168618,6.472557462,-8.434421308,-1.190703363,-8.686762702,-3.248242172,-6.74866633,2
-1.127427072,8.653209446,2.120137308,0.294832877,0.788479993,8.076280597,8.989563562,-5.004818737,-6.462700494,6.056479391,-9.205253815,-3.741335367,-9.13006614,-4.419806352,-8.435653346,2
2.509771527,-9.31192315,-7.438055421,-3.549671032,-4.807585155,4.000479099,6.879696519,-2.641594602,-5.318818765,-7.875752364,-8.142769316,3.929561811,1.704379743,-9.823653803,0.579970856,1
-5.615426542,-11.28864855,0.710547581,3.789921209,-1.973914118,-1.401953812,-8.6792035,1.645971134,7.67423388,5.846153157,3.731903222,-7.559099107,8.947510053,7.304766501,-6.849244764,0
-6.608329163,-9.47789273,-1.042511384,3.282934862,-0.512916221,-0.327001452,-8.943003423,-0.607881316,8.192469223,6.520225644,4.29134942,-5.926172103,9.174100983,6.885273263,-6.969347361,0
2.973844436,-8.478460186,-8.43234224,-4.234885986,-5.981270945,5.520869026,7.015191101,-0.998663912,-4.16513973,-7.047715247,-10.02173319,2.93388841,1.523735984,-8.050112788,-0.373444296,1
-1.314593511,6.204495769,3.435518861,2.214630399,0.512332188,9.350341276,8.632767808,-2.851998766,-8.092115699,6.092073495,-11.04725768,-2.411279832,-10.05598899,-2.587733137,-9.058107741,2
-5.710625059,-9.614583506,-0.909689675,4.439266475,-0.950709379,0.393327246,-10.72990066,0.089444056,9.330859256,7.817883212,3.879109278,-8.040303656,9.3832469,6.658194719,-7.967100303,0
-5.737039848,-10.08117596,-1.199320429,3.670116909,-3.01933795,-0.609720801,-9.378078002,1.942289451,8.952834999,8.263741891,4.674829175,-7.277124743,8.74003419,6.673292148,-8.107301305,0
-5.735262988,-10.11904191,-0.033902149,3.874798622,-2.995967338,0.530257663,-10.59017086,-2.060205671,8.994410824,6.473838501,3.862035634,-5.969562298,9.23876624,5.651855601,-6.644866523,0
-7.190567324,-7.171975521,0.412031184,1.495736491,-1.398137411,-0.729315574,-10.2559587,-0.824897359,7.759744834,6.935310438,4.026089188,-7.873766171,7.770768838,6.437958603,-6.073960345,0
-7.770427028,-7.78499277,-0.028683158,3.616517596,-1.540622213,-0.041981085,-10.75297797,0.507912382,8.844564294,6.165011039,4.394163177,-7.563418558,8.98334665,8.799802179,-7.556395533,0
-2.004781271,7.681946967,4.771859765,0.732376005,0.325250996,7.441855699,9.447621055,-4.697865894,-3.28372008,5.56337084,-11.405893,-3.681397787,-9.789487989,-2.141153478,-7.737936462,2
-0.420623689,7.007108427,2.996739743,2.112591558,0.685652609,9.266271913,8.598093772,-2.880480704,-6.019046153,7.324370527,-9.054086891,-1.676181561,-8.787932415,-2.790871879,-10.18609607,2
-2.338349944,7.696226038,4.392079152,-0.018559276,2.045660512,9.333127574,10.54402586,-3.137389752,-5.158392535,5.446368011,-8.661673308,-2.176763852,-8.001468973,-4.583278832,-8.590062132,2
0.740642854,-9.865940278,-8.806443052,-2.625887468,-6.635669956,3.651345528,6.156367946,-2.59464265,-2.683962476,-8.702064253,-6.262318854,3.048263345,2.200586981,-8.646603481,0.251822234,1
2.471820866,-8.612677366,-7.347083923,-3.176322687,-5.772257167,3.372721568,6.66428084,-2.557326412,-4.055681694,-8.060838824,-7.261201746,3.993960435,2.140162167,-9.101540108,0.165771626,1
-4.360147656,-10.65224289,-1.038829327,3.802283229,-2.223710885,0.701313349,-8.379782649,0.459396035,9.770999889,6.540998206,3.864165344,-10.76706158,6.587435553,8.729879869,-6.80852121,0
-3.190902217,6.001639881,4.399756148,1.724992618,0.948258015,6.428072829,10.38817402,-1.948768828,-6.310296119,4.6646381,-10.11736896,-1.350143432,-8.774767796,-3.21388837,-7.645777994,2
2.797842261,-8.605248727,-6.120334787,-4.356533827,-6.218718681,4.488299462,5.78345809,-3.116473531,-4.022241265,-7.706059712,-7.897168273,4.372870451,1.892516815,-9.146561919,1.000351802,1
4.276144518,-8.004572831,-7.726016736,-4.757160734,-6.914639758,6.513381646,4.923508705,-2.778653262,-4.371800345,-9.296384441,-9.476823187,3.503861739,2.8219575,-9.178013527,-1.941485234,1
-2.019283938,9.066575139,3.294841607,0.080179729,-0.076691526,8.204862763,9.531825517,-3.439997936,-5.659118469,5.720616224,-8.549927375,-2.987305069,-9.797000777,-3.605057864,-8.527735366,2
-6.62570466,-10.19348111,-1.5913166,3.35819986,-2.716196328,-0.089611477,-9.639906211,-1.293290202,7.423932784,6.444451361,4.711088241,-7.735588889,8.881996218,9.500897713,-6.409953008,0
-5.826126323,-10.66070225,-2.885896702,3.329245044,-0.216938085,0.030169599,-10.14264435,1.018063859,8.837408673,7.710973367,5.346977786,-8.798351077,9.16428986,6.814699082,-6.139644348,0
-2.338195147,7.205680166,3.395124468,1.679166321,0.326690251,10.07115727,10.45011591,-4.079345529,-4.165015415,5.532778956,-8.543227396,-3.857639496,-9.26725414,-3.944122024,-9.869583322,2
2.307983891,-9.694195398,-8.632741442,-3.397162006,-5.321551555,5.114706672,6.872894125,-2.630981859,-4.073156343,-7.269516516,-7.136878709,3.984667402,-0.931317748,-9.322010287,1.207698237,1
-4.022033116,6.779211606,3.540367263,2.031590355,1.785285276,9.933095926,10.2499807,-3.073382326,-3.708691345,6.394589896,-8.358531249,-3.347251361,-8.641676431,-3.879182847,-8.903939795,2
-7.283629485,-11.24513265,-0.239444604,2.937969686,-1.857755602,0.281251133,-10.03661447,1.306599116,7.100825582,7.331801319,3.468519806,-9.284074839,7.246472448,8.723677562,-4.725943361,0
1.562692524,-10.25564067,-8.275685831,-5.55285107,-6.75475422,6.552338981,8.291916859,-0.776082433,-4.836827164,-5.930828379,-7.881377782,5.584046719,1.667089929,-9.864760089,-0.437953408,1
-1.454609073,9.841411922,5.24997991,1.693547345,-0.0153145,9.041043163,8.822068501,-2.729387279,-6.312340523,6.273514213,-9.007462046,-1.955949044,-9.783161814,-2.734443974,-9.433505149,2
3.892930784,-10.24081347,-6.682661437,-3.625151002,-7.73441398,5.520786319,4.68666738,-4.326351814,-2.716206002,-7.109629874,-9.102198707,3.972337157,2.324287535,-9.556760864,-0.737286666,1
-1.73461961,8.381995446,5.324896335,2.696312968,1.091903129,9.981614915,8.975653674,-2.834212386,-4.893541746,5.75095891,-6.255110919,-2.666103858,-8.067983033,-3.094358817,-9.155068109,2
-2.202393037,9.099019179,3.620413895,3.226598761,0.118932918,8.495053515,10.11356935,-3.771474578,-6.211175643,4.954897307,-10.09003174,-3.190883902,-9.0240253,-4.895929696,-9.066182487,2
-1.545579457,6.691972861,3.833922041,3.641509387,2.254884729,9.479689968,9.95453443,-4.375681508,-4.057961234,6.079921115,-8.882553185,-1.419200187,-10.42978335,-4.030135041,-8.520189639,2
-2.167723735,7.799682332,5.187976133,1.163284631,2.207314862,9.628037242,9.99933547,-5.500027826,-5.352792841,7.030335387,-8.388709021,-2.588952502,-9.179872286,-3.253626233,-7.239113743,2
-5.7954378,-10.18006325,0.10408328,3.786542394,-2.940845157,-2.619109866,-10.99798795,-0.777025917,8.933412286,7.386035429,5.144434951,-8.653146811,6.305389701,5.642972673,-6.197115682,0
-7.635908853,-8.847036324,-0.21633144,5.804172166,-1.481723551,0.979592257,-10.63220444,0.337742447,8.865852844,8.111223855,3.305537288,-7.879396812,5.83850323,8.064124141,-6.234068978,0
2.424174419,-9.339696634,-8.248577949,-4.124932102,-6.00651338,5.462452986,5.28566852,-3.417587824,-5.112299121,-9.641645643,-9.00551661,2.771839381,1.605574674,-10.22440047,0.51197167,1
2.946376278,-8.82966065,-7.812479033,-4.448492508,-6.034363952,5.145614565,6.405891148,-3.26453525,-4.429902482,-9.144795419,-8.4788999,7.035772831,1.772922661,-9.786581736,-0.961268813,1
-3.427995684,5.769673675,3.552931927,2.973614629,2.576793056,10.15454729,9.168661946,-4.863249904,-5.677571601,5.573185537,-8.482387498,-2.414720619,-9.095673903,-4.342977453,-8.884670831,2
-5.244390022,-8.808345602,-1.94665706,3.416225978,-1.475410416,-0.470289043,-9.413358571,-0.356252316,10.24832434,5.652674617,5.934111287,-7.992138912,8.305295589,6.886413161,-6.521572788,0
-5.439939746,-9.851101659,-1.084564292,4.613442704,-1.658294937,0.652935666,-10.97666439,0.909768358,9.769743311,7.987418554,6.383657183,-7.242251739,9.69580748,5.709029746,-8.337529718,0
-4.467619427,7.624031785,5.413568984,4.008640906,2.353282434,8.198550333,9.191660213,-1.594634389,-6.100069615,5.478906651,-7.971375923,-3.510492128,-6.943992549,-3.467332639,-8.79010242,2
3.689551341,-9.306683913,-10.5563904,-4.457592197,-6.105873265,3.651713255,4.692981693,-3.718989258,-3.548597764,-7.791257492,-7.341194261,4.575822588,1.055195575,-9.177290872,0.216171374,1
-2.693777915,7.1487901,4.742730993,2.783014152,0.925988885,8.563909807,12.15120878,-5.289308775,-2.949678789,4.907375253,-9.794044919,-3.186944017,-8.107987631,-5.220279781,-9.197788907,2
-1.182846765,6.796238097,5.467068539,2.41907638,0.905810887,9.605128904,9.418754382,-1.821846084,-3.955610947,5.482290269,-9.121369249,-3.372804802,-7.166761351,-4.142307679,-7.134855383,2
